full_address;address;name;lat;lng;data;alvara;cdb_idx
RUA MAJOR LOPES, 117, ANEXO RUA PE ODORICO 128 LOJA 5 ESQUINA MAJ LOPES, SAO PEDRO, Belo Horizonte, Minas Gerais, Brasil;RUA MAJOR LOPES, 117, SAO PEDRO, Belo Horizonte, Minas Gerais, Brasil;ODORICO CERVEJARIA;-19.9474918;-43.9354287;23-10-2019;SIM;-1
AVE ANTONIO ABRAHAO CARAM, 1001, LOJA 01, SAO LUIZ, Belo Horizonte, Minas Gerais, Brasil;AVE ANTONIO ABRAHAO CARAM, 1001, SAO LUIZ, Belo Horizonte, Minas Gerais, Brasil;ANCHO CATERING;;;06-09-2016;SIM;-1
RUA LINDOLFO DE AZEVEDO, 1548, LOJA, JARDIM AMERICA, Belo Horizonte, Minas Gerais, Brasil;RUA LINDOLFO DE AZEVEDO, 1548, JARDIM AMERICA, Belo Horizonte, Minas Gerais, Brasil;ROBSON MIRANDA 93675305600;-19.9517213;-43.9693972;16-09-2016;NÃO;-1
RUA SILVA GUIMARAES, 154, nan, JATOBA, Belo Horizonte, Minas Gerais, Brasil;RUA SILVA GUIMARAES, 154, JATOBA, Belo Horizonte, Minas Gerais, Brasil;WELLINGTON ALENCAR ANDRADE 05579733682;-19.9936462;-44.0549564;16-09-2016;NÃO;-1
RUA JOSE REZENDE, 208, nan, MONTE AZUL, Belo Horizonte, Minas Gerais, Brasil;RUA JOSE REZENDE, 208, MONTE AZUL, Belo Horizonte, Minas Gerais, Brasil;26.241.286 JULIANA PEREIRA SILVA;-19.8176541;-43.8916858;26-09-2016;NÃO;-1
RUA JOSE REZENDE, 208, nan, MONTE AZUL, Belo Horizonte, Minas Gerais, Brasil;RUA JOSE REZENDE, 208, MONTE AZUL, Belo Horizonte, Minas Gerais, Brasil;26.241.416 DEIVID LEANDRO GOMES COELHO;-19.8176541;-43.8916858;26-09-2016;NÃO;-1
RUA CATALUNHA, 61, nan, SANTA TEREZINHA, Belo Horizonte, Minas Gerais, Brasil;RUA CATALUNHA, 61, SANTA TEREZINHA, Belo Horizonte, Minas Gerais, Brasil;DIEGO BRUNO ARAUJO DOS SANTOS 09728055676;-19.8725355;-44.0098436;06-09-2016;NÃO;-1
AVE AFONSO VAZ DE MELO, 2025, nan, DIAMANTE, Belo Horizonte, Minas Gerais, Brasil;AVE AFONSO VAZ DE MELO, 2025, DIAMANTE, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE MENDES;;;22-09-2016;SIM;-1
RUA OESTE, 11, nan, PRADO, Belo Horizonte, Minas Gerais, Brasil;RUA OESTE, 11, PRADO, Belo Horizonte, Minas Gerais, Brasil;GUILHERME CAMPOS ALVES 04430103666;-19.9231962;-43.9663009;06-09-2016;NÃO;-1
RUA ITAPETINGA, 156, nan, CANADA, Belo Horizonte, Minas Gerais, Brasil;RUA ITAPETINGA, 156, CANADA, Belo Horizonte, Minas Gerais, Brasil;LUCAS MOREIRA DE MOURA 10781570654;-19.8951231;-43.9472904;14-09-2016;NÃO;-1
RUA MARIANO DE ABREU, 89, CASA A, ESPLANADA, Belo Horizonte, Minas Gerais, Brasil;RUA MARIANO DE ABREU, 89, ESPLANADA, Belo Horizonte, Minas Gerais, Brasil;WANDERLEY CAETANO ROMUALDO 58589880672;-19.9081912;-43.9027766;08-09-2016;NÃO;-1
AVE PRESIDENTE ANTONIO CARLOS, 6900, LETRA A, LIBERDADE, Belo Horizonte, Minas Gerais, Brasil;AVE PRESIDENTE ANTONIO CARLOS, 6900, LIBERDADE, Belo Horizonte, Minas Gerais, Brasil;JOAO VITOR MAXIMO DE SOUZA 10400628651;;;19-09-2016;SIM;-1
AVE ITAITE, 441, nan, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;AVE ITAITE, 441, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;HIPERTECO BAR LTDA;;;27-09-2016;NÃO;-1
RUA ELIZABETH, 444, nan, COQUEIROS, Belo Horizonte, Minas Gerais, Brasil;RUA ELIZABETH, 444, COQUEIROS, Belo Horizonte, Minas Gerais, Brasil;CANTINHO DE CASA;-19.9006534;-44.0221271;08-09-2016;NÃO;-1
RUA ALICEDRO, 267, LOJA, PINDORAMA, Belo Horizonte, Minas Gerais, Brasil;RUA ALICEDRO, 267, PINDORAMA, Belo Horizonte, Minas Gerais, Brasil;PAULO ANTONIO VIEIRA JARDIM 96926945691;-19.9166645;-44.0215178;08-09-2016;NÃO;-1
RUA PARNAIBA, 36, LOJA, SAO GONCALO, Belo Horizonte, Minas Gerais, Brasil;RUA PARNAIBA, 36, SAO GONCALO, Belo Horizonte, Minas Gerais, Brasil;26.220.262 MARLENE VIANA LEMOS;-19.8505357;-43.9269744;22-09-2016;NÃO;-1
RUA FLOR DA ROMA, 207, nan, JARDIM ALVORADA, Belo Horizonte, Minas Gerais, Brasil;RUA FLOR DA ROMA, 207, JARDIM ALVORADA, Belo Horizonte, Minas Gerais, Brasil;ADRIANA APARECIDA DA SILVA 01512303666;-19.8942272;-43.9867315;22-09-2016;NÃO;-1
RUA ERNESTO AUSTIN, 413, nan, BOA VISTA, Belo Horizonte, Minas Gerais, Brasil;RUA ERNESTO AUSTIN, 413, BOA VISTA, Belo Horizonte, Minas Gerais, Brasil;WELLINGTON CEREJO ZICO 40120945649;-19.8965335;-43.9033103;22-09-2016;NÃO;-1
RUA OTAVIANO RODRIGUES DE SOUZA, 277, nan, CONJUNTO JATOBA, Belo Horizonte, Minas Gerais, Brasil;RUA OTAVIANO RODRIGUES DE SOUZA, 277, CONJUNTO JATOBA, Belo Horizonte, Minas Gerais, Brasil;MARIZETE FERREIRA DE SOUSA 88246418653;;;14-09-2016;NÃO;-1
RUA JOAQUIM GONCALVES PIMENTA, 670, LOJA, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;RUA JOAQUIM GONCALVES PIMENTA, 670, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;ALAIR DIAS MOREIRA 09509432741;-19.9392119;-44.0152302;08-09-2016;NÃO;-1
RUA PROFESSOR ELOY DE MATTOS, 199, GALPAO, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;RUA PROFESSOR ELOY DE MATTOS, 199, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;DU CHEFF STEAKHOUSE;-19.9375651;-44.0210109;15-09-2016;SIM;-1
RUA SAO CIRINEU, 30, nan, OURO MINAS, Belo Horizonte, Minas Gerais, Brasil;RUA SAO CIRINEU, 30, OURO MINAS, Belo Horizonte, Minas Gerais, Brasil;MARIA LENY DOS SANTOS GOMES 70407932615;-19.8475012;-43.9087654;22-09-2016;NÃO;-1
RUA HENRIQUE BADARO PORTUGAL, 418, LOJA 04 E 05, BURITIS, Belo Horizonte, Minas Gerais, Brasil;RUA HENRIQUE BADARO PORTUGAL, 418, BURITIS, Belo Horizonte, Minas Gerais, Brasil;CANTIM BH;-19.974466;-43.976098;02-09-2016;SIM;-1
AVE DOS ENGENHEIROS, 1290, nan, CASTELO, Belo Horizonte, Minas Gerais, Brasil;AVE DOS ENGENHEIROS, 1290, CASTELO, Belo Horizonte, Minas Gerais, Brasil;MARLUCIO RODRIGO LOPES DE MORAES 05922769618;;;09-09-2016;NÃO;-1
RUA PROFESSORA DIRCE MARIA, 376, LOJA A, PETROPOLIS, Belo Horizonte, Minas Gerais, Brasil;RUA PROFESSORA DIRCE MARIA, 376, PETROPOLIS, Belo Horizonte, Minas Gerais, Brasil;26.138.384 ALCINO RIBEIRO ALVES;;;09-09-2016;SIM;-1
RUA GENOVEVA DE SOUZA, 1711, LOJA B, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;RUA GENOVEVA DE SOUZA, 1711, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;LUDOVIC HENRI PAUL HOUDAYER 23387510861;-19.9067324;-43.9220931;20-09-2016;NÃO;-1
RUA FLUORINA, 1497, nan, PARAISO, Belo Horizonte, Minas Gerais, Brasil;RUA FLUORINA, 1497, PARAISO, Belo Horizonte, Minas Gerais, Brasil;RODRIGO RODRIGUES DE FREITAS 06452137646;-19.9163705;-43.9050764;08-08-2016;NÃO;-1
RUA SAO DOMINGOS, 80, nan, VENTOSA, Belo Horizonte, Minas Gerais, Brasil;RUA SAO DOMINGOS, 80, VENTOSA, Belo Horizonte, Minas Gerais, Brasil;SUELI DE FATIMA DA SILVA CRUZ 74522779615;-19.951587;-43.9721041;30-08-2016;NÃO;-1
AVE RAJA GABAGLIA, 1027, LOJA 14, LUXEMBURGO, Belo Horizonte, Minas Gerais, Brasil;AVE RAJA GABAGLIA, 1027, LUXEMBURGO, Belo Horizonte, Minas Gerais, Brasil;TEMPERO DA RAJA;;;08-08-2016;SIM;-1
RUA PADRE PEDRO PINTO, 2616, LETRA A, LETICIA, Belo Horizonte, Minas Gerais, Brasil;RUA PADRE PEDRO PINTO, 2616, LETICIA, Belo Horizonte, Minas Gerais, Brasil;FLAVIANA DA SILVA CAMPOS SALVADOR 09937263646;-19.8055374;-43.9721468;16-08-2016;NÃO;-1
RUA MARCO AURELIO, 65, nan, NAZARE, Belo Horizonte, Minas Gerais, Brasil;RUA MARCO AURELIO, 65, NAZARE, Belo Horizonte, Minas Gerais, Brasil;MORANGOS BAR;-19.8510558;-43.8989848;16-08-2016;SIM;-1
AVE AMERICO VESPUCIO, 2021, nan, NOVA ESPERANCA, Belo Horizonte, Minas Gerais, Brasil;AVE AMERICO VESPUCIO, 2021, NOVA ESPERANCA, Belo Horizonte, Minas Gerais, Brasil;ITALO FERRAZ LOPES 01787904601;;;24-08-2016;NÃO;-1
RUA CASSIOLANDIA, 204, CASA, MARIQUINHAS, Belo Horizonte, Minas Gerais, Brasil;RUA CASSIOLANDIA, 204, MARIQUINHAS, Belo Horizonte, Minas Gerais, Brasil;NOILTON MENEZES DE SOUZA 15588208765;-19.8135099;-43.9398219;24-08-2016;NÃO;-1
RUA DOS GUAICURUS, 648, ANDAR 2:, CENTRO, Belo Horizonte, Minas Gerais, Brasil;RUA DOS GUAICURUS, 648, CENTRO, Belo Horizonte, Minas Gerais, Brasil;EUSEBIO NUNES SANTOS 06301445678;-19.9159742;-43.9341822;24-08-2016;NÃO;-1
AVE OLINTO MEIRELES, 1540, LOJA B, SANTA HELENA, Belo Horizonte, Minas Gerais, Brasil;AVE OLINTO MEIRELES, 1540, SANTA HELENA, Belo Horizonte, Minas Gerais, Brasil;CELIA HOFMAN DE OLIVEIRA 02646227663;;;09-08-2016;NÃO;-1
AVE GUARAPARI, 461, nan, SANTA AMELIA, Belo Horizonte, Minas Gerais, Brasil;AVE GUARAPARI, 461, SANTA AMELIA, Belo Horizonte, Minas Gerais, Brasil;IMPERIO DO JUCA;;;09-08-2016;SIM;-1
RUA GERALDO MARTINS DA SILVA, 192, nan, JAQUELINE, Belo Horizonte, Minas Gerais, Brasil;RUA GERALDO MARTINS DA SILVA, 192, JAQUELINE, Belo Horizonte, Minas Gerais, Brasil;25.968.182 DANIELLE APARECIDA DOS SANTOS;-19.8008324;-43.9375687;17-08-2016;NÃO;-1
RUA JOSUE MARTINS DE SOUZA, 721, LOJA B, LAGOA, Belo Horizonte, Minas Gerais, Brasil;RUA JOSUE MARTINS DE SOUZA, 721, LAGOA, Belo Horizonte, Minas Gerais, Brasil;MARIA DA CONSOLACAO GOMES 83879072787;-19.8090965;-44.0033378;17-08-2016;NÃO;-1
RUA PADRE FEIJO, 831, nan, VERA CRUZ, Belo Horizonte, Minas Gerais, Brasil;RUA PADRE FEIJO, 831, VERA CRUZ, Belo Horizonte, Minas Gerais, Brasil;RENATA LUCIA DOS SANTOS 08656372610;-19.9146878;-43.8954946;24-08-2016;NÃO;-1
RUA ARTHUR LUCCHESI, 730, LETRA A, SANTA HELENA, Belo Horizonte, Minas Gerais, Brasil;RUA ARTHUR LUCCHESI, 730, SANTA HELENA, Belo Horizonte, Minas Gerais, Brasil;TOMMASO APARECIDO BOMPAROLA 53198743672;;;25-08-2016;NÃO;-1
RUA JAGUARIBE, 892, nan, CONCORDIA, Belo Horizonte, Minas Gerais, Brasil;RUA JAGUARIBE, 892, CONCORDIA, Belo Horizonte, Minas Gerais, Brasil;WELLINGTON ARAUJO DA SILVA MATOS 04264110645;-19.8961236;-43.9371009;01-09-2016;NÃO;-1
RUA IRMA MARIA PAULA, 285, nan, ALTA TENSAO, Belo Horizonte, Minas Gerais, Brasil;RUA IRMA MARIA PAULA, 285, ALTA TENSAO, Belo Horizonte, Minas Gerais, Brasil;MARILENE DA SILVA 54775604600;;;09-08-2016;NÃO;-1
RUA ELISIO DE BRITO, 15, LOJA, BOA VISTA, Belo Horizonte, Minas Gerais, Brasil;RUA ELISIO DE BRITO, 15, BOA VISTA, Belo Horizonte, Minas Gerais, Brasil;GILDELIA RODRIGUES DA SILVA 00335044662;-19.8962505;-43.90653;25-08-2016;NÃO;-1
RUA GUDESTEU PIRES, 25, nan, SANTA MARGARIDA, Belo Horizonte, Minas Gerais, Brasil;RUA GUDESTEU PIRES, 25, SANTA MARGARIDA, Belo Horizonte, Minas Gerais, Brasil;DANILO MARTINS BARCELOS 40206750668;-19.9724791;-44.0217897;10-08-2016;NÃO;-1
RUA ITABORAI, 10, nan, PILAR, Belo Horizonte, Minas Gerais, Brasil;RUA ITABORAI, 10, PILAR, Belo Horizonte, Minas Gerais, Brasil;PRISCILA APARECIDA VIRGILIO 08546097682;-19.9985158;-43.9702427;10-08-2016;NÃO;-1
RUA CONTAGEM, 682, LOJA 04 05 E 06, BOA VISTA, Belo Horizonte, Minas Gerais, Brasil;RUA CONTAGEM, 682, BOA VISTA, Belo Horizonte, Minas Gerais, Brasil;EXCALIBURGER - HAMBURGUERIA ARTESANAL;-19.8916605;-43.9073736;18-08-2016;SIM;-1
RUA ANTENOR DE ABREU, 191, nan, SANTA CRUZ, Belo Horizonte, Minas Gerais, Brasil;RUA ANTENOR DE ABREU, 191, SANTA CRUZ, Belo Horizonte, Minas Gerais, Brasil;FELIPE PINTO MOREIRA 07192181609;-19.8813045;-43.9418488;18-08-2016;NÃO;-1
RUA SAO ROQUE, 1140, LOJA B, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;RUA SAO ROQUE, 1140, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;LUCIO CLERIO ANUNCIACAO 99283514653;-19.8988684;-43.9191739;26-08-2016;NÃO;-1
AVE DO CONTORNO, 8831, LOJA, GUTIERREZ, Belo Horizonte, Minas Gerais, Brasil;AVE DO CONTORNO, 8831, GUTIERREZ, Belo Horizonte, Minas Gerais, Brasil;EBJ MASSAS E CARNES LTDA;;;26-08-2016;NÃO;-1
AVE JOAO ROLLA FILHO, 10, LOJA, DIAMANTE, Belo Horizonte, Minas Gerais, Brasil;AVE JOAO ROLLA FILHO, 10, DIAMANTE, Belo Horizonte, Minas Gerais, Brasil;HELIO ALEXANDRE DOS SANTOS 03830852681;;;26-08-2016;NÃO;-1
RUA POUSO ALEGRE, 1456, nan, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;RUA POUSO ALEGRE, 1456, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;AUGUSTO GUIMARAES GENTIL 11156776678;-19.9123586;-43.9250433;01-09-2016;NÃO;-1
AVE AMOR DE NOSSA VIDA, 9, nan, VILA MARIA, Belo Horizonte, Minas Gerais, Brasil;AVE AMOR DE NOSSA VIDA, 9, VILA MARIA, Belo Horizonte, Minas Gerais, Brasil;LUANA FARIA PENA DA SILVA 07300199690;;;10-08-2016;NÃO;-1
RUA KIMBERLITA, 453, nan, SANTA TEREZA, Belo Horizonte, Minas Gerais, Brasil;RUA KIMBERLITA, 453, SANTA TEREZA, Belo Horizonte, Minas Gerais, Brasil;VALERIA NORONHA MELCHIORS 46767363049;-19.9162218;-43.9142033;26-08-2016;NÃO;-1
RUA CAPITAO GUSTAVO MURGEL, 200, LOJA B, CAICARAS, Belo Horizonte, Minas Gerais, Brasil;RUA CAPITAO GUSTAVO MURGEL, 200, CAICARAS, Belo Horizonte, Minas Gerais, Brasil;ZANE DA PIEDADE MACEDO GODINHO 86122681687;-19.9095939;-43.9722884;10-08-2016;NÃO;-1
RUA DOS GUAJAJARAS, 295, LOJA 01, LOURDES, Belo Horizonte, Minas Gerais, Brasil;RUA DOS GUAJAJARAS, 295, LOURDES, Belo Horizonte, Minas Gerais, Brasil;UKAI SUSHI HOUSE;-19.9260191;-43.9371484;11-08-2016;SIM;-1
RUA EDMAR COLINI FERREIRA, 465, LOJA, MANTIQUEIRA, Belo Horizonte, Minas Gerais, Brasil;RUA EDMAR COLINI FERREIRA, 465, MANTIQUEIRA, Belo Horizonte, Minas Gerais, Brasil;MAGMAR PEREIRA DA SILVA 80198899653;-19.7897679;-43.9896449;19-08-2016;NÃO;-1
RUA LUIZA EFIGENIA SILVA, 212, APT 201, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;RUA LUIZA EFIGENIA SILVA, 212, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;TONY RAYNE MAGALHAES 02609922671;-19.9392119;-44.0152302;19-08-2016;NÃO;-1
RUA CRAVINAS, 345, nan, ESPLANADA, Belo Horizonte, Minas Gerais, Brasil;RUA CRAVINAS, 345, ESPLANADA, Belo Horizonte, Minas Gerais, Brasil;SAL DA TERRA RESTAURANTE LTDA;-19.9042047;-43.903441;26-08-2016;SIM;-1
RUA LAGOA DA PRATA, 837, nan, SALGADO FILHO, Belo Horizonte, Minas Gerais, Brasil;RUA LAGOA DA PRATA, 837, SALGADO FILHO, Belo Horizonte, Minas Gerais, Brasil;ROBERTO DE SOUZA MOREIRA 20131500678;-19.9441832;-43.9838821;01-09-2016;NÃO;-1
RUA IVALDIR ALVES PEDROSA, 45, nan, LINDEIA, Belo Horizonte, Minas Gerais, Brasil;RUA IVALDIR ALVES PEDROSA, 45, LINDEIA, Belo Horizonte, Minas Gerais, Brasil;TIAGO BARBOSA ROCHA 11605247693;-19.9796975;-44.0468471;05-08-2016;NÃO;-1
RUA ITACOATIARA, 343, nan, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;RUA ITACOATIARA, 343, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;25.995.949 CAIO MIGUEL FARNEZI MARTINS;-19.8989854;-43.9220578;20-08-2016;NÃO;-1
RUA SEVILHA, 88, LOJA B, CACHOEIRINHA, Belo Horizonte, Minas Gerais, Brasil;RUA SEVILHA, 88, CACHOEIRINHA, Belo Horizonte, Minas Gerais, Brasil;EDMAR ROCHA TEODORO 35468777649;-19.8851082;-43.9417668;05-08-2016;SIM;-1
PCA MANOEL BATISTA BAIA, 241, LOJA 02, MANTIQUEIRA, Belo Horizonte, Minas Gerais, Brasil;PCA MANOEL BATISTA BAIA, 241, MANTIQUEIRA, Belo Horizonte, Minas Gerais, Brasil;25.391.242 ELIAS FERNANDO DA SILVA PEREIRA;;;05-08-2016;SIM;-1
RUA PARAIBA, 1419, LOJA 1, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;RUA PARAIBA, 1419, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;NO PONTO ESPETERIA BAR;-19.9346515;-43.9332846;12-08-2016;NÃO;-1
RUA GERALDO JOSE BERNARDO, 35, nan, JARDIM DOS COMERCIARIOS, Belo Horizonte, Minas Gerais, Brasil;RUA GERALDO JOSE BERNARDO, 35, JARDIM DOS COMERCIARIOS, Belo Horizonte, Minas Gerais, Brasil;FABIANO FERREIRA DOS SANTOS 56881835604;-19.7967428;-43.9718338;22-08-2016;NÃO;-1
PCA CHUI, 309, nan, JOAO PINHEIRO, Belo Horizonte, Minas Gerais, Brasil;PCA CHUI, 309, JOAO PINHEIRO, Belo Horizonte, Minas Gerais, Brasil;LUCIANA ADRIANA DE ALMEIDA BASTOS 65065760659;;;29-08-2016;NÃO;-1
RUA CONCEICAO PINTO FERREIRA, 123, GARAGE, ALTO CAICARAS, Belo Horizonte, Minas Gerais, Brasil;RUA CONCEICAO PINTO FERREIRA, 123, ALTO CAICARAS, Belo Horizonte, Minas Gerais, Brasil;CARLOS FERREIRA DA SILVA 62486330615;-19.8981238;-43.9743991;07-08-2016;NÃO;-1
RUA ESTRELA DA MANHA, 67, LOJA 01, OURO MINAS, Belo Horizonte, Minas Gerais, Brasil;RUA ESTRELA DA MANHA, 67, OURO MINAS, Belo Horizonte, Minas Gerais, Brasil;LUCINEIDE FERREIRA COSTA SOUSA 59452030682;;;08-08-2016;NÃO;-1
RUA HELIO MARINI, 210, nan, MINASCAIXA, Belo Horizonte, Minas Gerais, Brasil;RUA HELIO MARINI, 210, MINASCAIXA, Belo Horizonte, Minas Gerais, Brasil;CANTINA DA CLAUDIA;-19.8056287;-43.9545558;28-08-2018;NÃO;-1
RUA JOAO LEMOS, 41, LOJA 01, ACAIACA, Belo Horizonte, Minas Gerais, Brasil;RUA JOAO LEMOS, 41, ACAIACA, Belo Horizonte, Minas Gerais, Brasil;CAMBUQUIRA MARMITARIA;-19.8416767;-43.8909597;30-08-2018;NÃO;-1
ROD ANEL RODOVIARIO CELSO MELLO AZEVEDO, 20901, nan, SUZANA, Belo Horizonte, Minas Gerais, Brasil;ROD ANEL RODOVIARIO CELSO MELLO AZEVEDO, 20901, SUZANA, Belo Horizonte, Minas Gerais, Brasil;CCE-ECT;;;04-09-2018;NÃO;-1
RUA JOAQUIM RAMOS, 84, nan, PARAISO, Belo Horizonte, Minas Gerais, Brasil;RUA JOAQUIM RAMOS, 84, PARAISO, Belo Horizonte, Minas Gerais, Brasil;BAR DO GORDAO;-19.922349;-43.9030338;12-09-2018;NÃO;-1
AVE ABILIO MACHADO, 605, nan, SAO SALVADOR, Belo Horizonte, Minas Gerais, Brasil;AVE ABILIO MACHADO, 605, SAO SALVADOR, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE IMPERIAL;;;12-09-2018;NÃO;-1
RUA PARAOQUENA, 110, ANDAR CAIXA 2, NOVA GRANADA, Belo Horizonte, Minas Gerais, Brasil;RUA PARAOQUENA, 110, NOVA GRANADA, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE ALOHA;-19.9482054;-43.9685446;19-09-2018;NÃO;-1
RUA EDMON DE SOUSA MELO, 33, BLOCO 22 APTO 32, VILA TIROL, Belo Horizonte, Minas Gerais, Brasil;RUA EDMON DE SOUSA MELO, 33, VILA TIROL, Belo Horizonte, Minas Gerais, Brasil;JUNIOR REFEICOES TELE MARMITEX;;;21-09-2018;NÃO;-1
AVE ARTUR GUIMARAES, 100, LOJA, SANTA CRUZ, Belo Horizonte, Minas Gerais, Brasil;AVE ARTUR GUIMARAES, 100, SANTA CRUZ, Belo Horizonte, Minas Gerais, Brasil;BAR DAS MANAS;;;11-10-2023;NÃO;-1
RUA CONEGO CALDEIRA BRANT, 215, CASA,CASA,CASA,CASA, BONSUCESSO, Belo Horizonte, Minas Gerais, Brasil;RUA CONEGO CALDEIRA BRANT, 215, BONSUCESSO, Belo Horizonte, Minas Gerais, Brasil;LA CASA DE MASSA;-19.9839509;-43.9914912;11-10-2023;NÃO;-1
RUA GRAO MOGOL, 299, nan, CARMO, Belo Horizonte, Minas Gerais, Brasil;RUA GRAO MOGOL, 299, CARMO, Belo Horizonte, Minas Gerais, Brasil;BUFFET IONARIA BARRETO;-19.944386;-43.9331149;12-09-2023;SIM;-1
AVE RAJA GABAGLIA, 2671, nan, SAO BENTO, Belo Horizonte, Minas Gerais, Brasil;AVE RAJA GABAGLIA, 2671, SAO BENTO, Belo Horizonte, Minas Gerais, Brasil;J Y L EMPREENDIMENTOS LTDA;;;18-09-2023;SIM;-1
RUA PIRAI, 214, CONJ TRES NA ESCADA, CONCORDIA, Belo Horizonte, Minas Gerais, Brasil;RUA PIRAI, 214, CONCORDIA, Belo Horizonte, Minas Gerais, Brasil;ACAI CONCORDIA ZERO HORAS;-19.8992196;-43.9426922;20-09-2023;NÃO;-1
RUA ITAJUBA, 913, nan, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;RUA ITAJUBA, 913, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE CONCEITO;-19.915091;-43.9306323;20-09-2023;NÃO;-1
RUA CASTELO DE OBIDOS, 566, LOJA: 01, CASTELO, Belo Horizonte, Minas Gerais, Brasil;RUA CASTELO DE OBIDOS, 566, CASTELO, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE E PIZZARIA PAIM LTDA;-19.8758891;-43.9975744;21-09-2023;SIM;-1
RUA PADRE EUSTAQUIO, 1378, nan, CARLOS PRATES, Belo Horizonte, Minas Gerais, Brasil;RUA PADRE EUSTAQUIO, 1378, CARLOS PRATES, Belo Horizonte, Minas Gerais, Brasil;BAR DO SIDNEI;-19.9133202;-43.9670493;20-12-2023;SIM;-1
RUA RAINHA DAS FLORES, 180, nan, VILA COQUEIRAL, Belo Horizonte, Minas Gerais, Brasil;RUA RAINHA DAS FLORES, 180, VILA COQUEIRAL, Belo Horizonte, Minas Gerais, Brasil;53.015.724 SIDINEIDE MARIA DOS SANTOS;-19.9180471;-44.0227231;27-11-2023;NÃO;-1
RUA MANOEL CAYLLAUX, 174, APT 102, HORTO, Belo Horizonte, Minas Gerais, Brasil;RUA MANOEL CAYLLAUX, 174, HORTO, Belo Horizonte, Minas Gerais, Brasil;53.037.824 JULIANA VIEIRA ROCHA;-19.910253;-43.9181927;28-11-2023;NÃO;-1
RUA PROFESSOR GERALDO FONTES, 185, LOJA, UNIAO, Belo Horizonte, Minas Gerais, Brasil;RUA PROFESSOR GERALDO FONTES, 185, UNIAO, Belo Horizonte, Minas Gerais, Brasil;53.106.476 SCARLETT PRISCYLA DOS SANTOS;-19.8802305;-43.9198156;05-12-2023;SIM;-1
RUA EDUARDO CERQUEIRA, 50, LOJA A, SANTA AMELIA, Belo Horizonte, Minas Gerais, Brasil;RUA EDUARDO CERQUEIRA, 50, SANTA AMELIA, Belo Horizonte, Minas Gerais, Brasil;53.163.740 WILLIAM SILVA PRATA;-19.8409673;-43.9865386;11-12-2023;SIM;-1
RUA GUANDU, 137, nan, SANTA EFIGENIA, Belo Horizonte, Minas Gerais, Brasil;RUA GUANDU, 137, SANTA EFIGENIA, Belo Horizonte, Minas Gerais, Brasil;53.285.461 GABRIEL BRAGA DE OLIVEIRA;-19.9211611;-43.9122273;21-12-2023;NÃO;-1
RUA CORCOVADO, 1535, LOJA, JARDIM AMERICA, Belo Horizonte, Minas Gerais, Brasil;RUA CORCOVADO, 1535, JARDIM AMERICA, Belo Horizonte, Minas Gerais, Brasil;52.924.157 FABIO EDUARDO DOS SANTOS;-19.9422218;-43.9766166;17-11-2023;SIM;-1
AVE BARAO HOMEM DE MELO, 329, nan, NOVA GRANADA, Belo Horizonte, Minas Gerais, Brasil;AVE BARAO HOMEM DE MELO, 329, NOVA GRANADA, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE E LANCHONETE NUPATTO II LTDA;;;27-11-2023;SIM;-1
RUA DOUTOR JOAO MIRANDA, 252, LOJA 13,LOJA 14, DONA CLARA, Belo Horizonte, Minas Gerais, Brasil;RUA DOUTOR JOAO MIRANDA, 252, DONA CLARA, Belo Horizonte, Minas Gerais, Brasil;ROTA DOS ESPETOS BH LTDA;-19.8612876;-43.9362088;02-12-2023;SIM;-1
RUA DESEMBARGADOR JOSE BURNIER, 240, APT 404, CASTELO, Belo Horizonte, Minas Gerais, Brasil;RUA DESEMBARGADOR JOSE BURNIER, 240, CASTELO, Belo Horizonte, Minas Gerais, Brasil;52.949.152 JOSE ANTONIO DA PAIXAO;-19.890504;-43.9980011;21-11-2023;NÃO;-1
